,xi,vi,xf,vf,K
392,7.029942022598039,3.918818151391374,9.12572921468905,4.44097433485445,1
393,-1.9759642229802115,-3.3641011843794324,-20.546395822075027,-230.87232088259765,1
394,-4.269058191345987,1.8601895015622718,,,-1
395,-7.234445021710448,-1.5082765501453932,,,-1
396,6.0039379669608905,4.5833727472307455,8.568949582552815,5.605874529368974,1
397,12.857487087482433,-0.9651159676663106,12.354270713085766,-1.1077136722938503,1
398,9.73353415248604,-3.2601588810731172,8.131680370578144,-3.1700416214223712,1
399,16.061206327850993,-4.4573558386030925,14.030365435290989,-3.9245054810211597,1
400,-3.665486687181108,-3.6707480087465716,,,-1
401,4.650184292740153,1.2864565117394537,5.89904337077046,3.6862727693204405,1
402,-1.872841360440967,2.2088955441056797,-6.853215728179849,-36.35840327027617,1
403,11.661859405578483,3.574102543723754,13.3612182190407,3.422081174545158,1
404,7.295099303360857,-1.7553724061265608,6.71119680067286,-0.5602924097296185,1
405,2.2286770487461993,-0.7924864632098885,2.354903078449919,1.3329431549561943,1
406,7.328202308269894,2.414826798837928,8.677314749667513,2.96307516592647,1
407,5.036871679567657,-0.007038322136941666,5.6300298629672305,2.36713212035352,1
408,2.971172693186407,4.8255151902555085,6.0238559564298635,7.472546823269026,1
409,9.261649688069443,-0.13283126656237876,9.185230119396554,-0.1746583997283645,1
410,-9.722158403115102,-1.1280478586412723,,,-1
411,-0.9714896431059934,-1.542902773328053,-6.38931876437221,-33.62248841192136,1
412,14.586933787129933,-1.1213352648911625,14.126782955632315,-0.7799579210000523,1
413,-8.44970131250507,4.851452506616438,,,-1
414,5.520492204316943,-2.4151614120831733,4.920983383857459,0.02745677717081163,1
415,-8.724101113425283,0.11725754653575038,,,-1
416,10.074346162205966,-0.8333071376550496,9.608576407097548,-1.0505975082595442,1
417,6.368651604393815,-0.07030486585621443,6.718777109177455,1.4575706306421703,1
418,-7.25833030925937,3.544184471988281,,,-1
419,8.193487405169858,-3.9079281772825034,6.471600204550502,-2.9310572398138186,1
420,-0.06712737352454567,-3.8817130001209623,-4.889200389153293,-24.444367953957094,1
421,17.058183595941465,-4.979158976126966,14.819125133782784,-4.23655506497987,1
422,-4.672566093214022,1.8013758364480035,,,-1
423,10.92370008544648,-0.5022360478724144,10.594340136232413,-0.8397816645641605,1
424,14.643483312852698,-1.7398290496676516,13.876953637849525,-1.4274100377561507,1
425,5.99657271989385,3.120855791759361,7.884854171027842,4.36911296916924,1
426,2.0696303529359543,1.150335404318314,3.186975614838999,3.5721344744665307,1
427,-6.671292345901307,-1.6461276326301997,,,-1
428,19.94002618388503,-2.221050888190658,19.00551010965044,-1.5501132205330952,1
429,16.721442258653976,-4.812086272790136,14.550447509744968,-4.133522280853064,1
430,2.515291559827496,1.8221515011830727,4.071221767925542,4.610225982651105,0
431,3.5881558018745743,-0.9076641037185782,3.8627676008325613,2.028813764808219,0
432,7.421359773997882,-2.8566895854748466,6.307367302536078,-1.560006405636475,1
433,4.321585483898092,-4.653335309717423,2.7494698590334274,-1.8011716604027432,1
434,-7.165774352584609,0.583417652263182,,,-1
435,14.070449648182123,3.7339208613613,16.008655767012396,4.265887726178598,1
436,-7.949813225685754,-1.430365397887099,,,-1
437,17.58059873569153,1.6285672435959428,18.60779139027381,2.5500567345755307,1
438,13.977095660348244,-4.366724052537383,11.845016077749857,-4.422893754894885,1
439,5.348945392593599,-3.036499389965207,4.481638133095367,-0.42922757564736713,0
440,16.71294661342542,1.553726537820892,17.70062435467717,2.4862454401077914,1
441,-0.15178306887710313,2.1701442089179688,-0.10345380882017911,-1.933489429825957,1
442,-5.517696685294409,3.915525543260822,,,-1
443,12.45622496208481,1.0632074084462086,12.942822873408872,0.9418870548333913,1
444,14.726759071646768,-3.3464591375308315,13.159701570674212,-3.1273124890832515,1
445,0.8694978895355128,3.4883654307830163,2.747727760474319,4.741399852732706,1
446,10.256338180754334,1.8815457462249894,11.09969229287126,1.5526291950684206,1
447,-7.214047165131658,-0.2560468869528476,,,-1
448,19.979273050060872,4.566228963205784,22.276397997309523,4.6767421739975505,1
449,2.1641385567174947,-3.148875486649312,0.9427399884670493,-2.2648116742874693,1
450,-8.339416174546567,0.5597729571126555,,,-1
451,14.84572675137418,-2.232931290412746,13.846620242543404,-1.8950801239125172,1
452,0.5642413272264886,3.092827596133805,1.998743729099671,3.3577805166967756,1
453,15.565256528810728,4.8763002249336935,18.1584084969976,5.749719030640534,1
454,7.408418356392119,3.3788631504839266,9.197859695073955,3.769678523191821,1
455,1.3358810106250303,-2.361369375071727,0.038604906395468624,-3.66982696514617,1
456,5.745611258911845,-0.9043614371610742,5.814209215498584,1.1764856236656391,1
457,-5.181632899809375,-3.5354309964866637,,,-1
458,3.3497350260667744,-3.4233453160448724,2.336964802474334,-0.8230619653953872,1
459,0.08434428703310104,2.7126646887416186,0.8127212089848957,0.7212023568664688,1
460,9.788839178501384,-4.00015139255378,7.831794609594862,-3.8484032986954717,1
461,14.105842162432637,-4.660639932197164,11.83545535844904,-4.700532933937491,1
462,10.273927158559069,1.7081726652509088,11.032371156291468,1.3796697634637136,1
463,19.924184149481245,-0.24076291683066575,19.937534623353432,0.29452597448439194,1
464,11.746097494282413,-0.1474656044839282,11.600143194723717,-0.45095989588786445,1
465,0.27208812464159493,2.8418576587924633,1.2886542103780008,1.8570795497929002,1
466,2.854328331340488,-3.1006560059966413,1.9150657620300473,-0.9064227349919838,1
467,-1.4232537884425973,-0.838052893495858,-8.147478641097063,-47.21385235498691,1
468,14.805681103940216,-1.4428565372824287,14.200330568300368,-1.0581334381754544,1
469,0.33264893641217697,0.6421519784431347,-0.026752504368920238,-2.3677070536643163,1
470,-4.704007431158452,-1.2876830252284877,,,-1
471,-0.015837973706421593,2.7877401779573363,0.6411659930857807,0.3358604165889002,1
472,8.730430078153216,4.225736319745883,10.780950443589425,4.0618838164996145,1
473,11.031772535087356,3.3702549589384603,12.608443048914797,3.0989748142812372,1
474,10.049820826407391,1.8842555855338468,10.899669469601715,1.570913457940323,1
475,8.524480367681626,1.3654820448300793,9.229179796113462,1.4619136771953158,1
476,7.19954743444972,4.973814276065458,9.766954194143283,5.297646245953477,1
477,19.559094235107494,-1.102651940523688,19.186695099723348,-0.40082368977335736,1
478,17.301947796348227,-4.58052718888383,15.270217441341885,-3.769762202952935,1
479,0.7963508996092266,4.313716669150834,3.0971304557590393,5.708613497084434,1
480,15.297111119324917,3.0585066807547463,16.976552553086986,3.848900772521321,1
481,16.94118659998895,3.0345650938359086,18.65761523787466,3.9607774997444083,1
482,14.602169049360427,0.9877769821198719,15.201830673640716,1.4884335829498618,1
483,-2.4876411491486605,-3.723533097245648,-47.73591988050213,-1450.0624184620387,1
484,8.526880069594117,0.5790707122407159,8.859480841604658,0.7534026266994235,1
485,14.134197072541866,1.3977445914634954,14.905115580727259,1.7871939413461193,1
486,7.959004305925834,1.3377040011914465,8.717057249446265,1.69099390142874,1
487,12.419909926739727,-4.574007238400081,10.10911088852992,-4.873708940195262,1
488,-7.319418709975038,-4.756038266754047,,,-1
489,7.52639430182256,1.4698525803584612,8.405374678127208,2.032905450357416,1
490,10.789977112814356,-2.882091217886331,9.307437936354088,-3.1245370520048894,1
491,14.220931559018155,3.799979572537742,16.202886210917175,4.377132813853745,1
492,-1.0622569396872876,1.1201550567888336,-3.8925272490881215,-17.652443655369474,1
493,-2.344458528230012,4.904998915171623,-6.334621367531819,-32.135172573547,1
494,-9.413274481130342,0.9827338806572943,,,-1
495,-9.877113587690177,-0.3616680637715355,,,-1
496,-3.0637468735936126,-3.691012295756777,,,-1
497,19.528414425664806,2.859879000180473,21.0509355543206,3.266235696018987,1
498,-8.435001464962234,-2.873922103585972,,,-1
499,-4.24758765999075,-0.07153014001743152,,,-1
